group,node
60,2337
60,2509
60,2569
60,2598
60,2711
60,2729
60,2749
60,2789
60,2796
60,2829
60,2854
60,2929
60,2969
60,3004
60,3009
60,3041
60,3089
60,3109
60,3129
60,3189
60,3209
60,3249
60,3294
60,3309
60,3321
60,3370
60,3449
60,3469
60,3494
60,3629
60,3649
60,3663
60,3676
60,3709
60,3741
60,3829
60,3849
60,3889
60,3909
60,3989
60,3997
61,32
61,173
61,232
61,272
61,292
61,312
61,332
61,352
61,412
61,492
61,512
61,532
61,533
61,552
61,560
61,563
61,633
61,732
61,752
61,772
61,892
61,972
61,1068
61,1113
61,1172
61,1232
61,1292
61,1412
61,1432
61,1492
61,1512
61,1554
61,1572
61,1652
61,1752
61,1772
61,1812
61,1848
61,1892
61,1932
61,1952
61,1992
61,2052
61,2092
61,2112
61,2172
61,2192
61,2204
61,2236
61,2332
61,2348
61,2392
61,2452
61,2472
61,2532
61,2552
61,2612
61,2672
61,2692
61,2772
61,2812
61,2832
61,2852
61,2912
61,2952
61,2963
61,2972
61,2992
61,3052
61,3072
61,3152
61,3192
61,3232
61,3252
61,3332
61,3352
61,3392
61,3412
61,3432
61,3464
61,3478
61,3532
61,3533
61,3612
61,3652
61,3692
61,3752
61,3792
61,3832
61,3872
61,3880
61,3886
61,3892
61,3932
61,3972
62,139
62,147
62,179
62,199
62,239
62,259
62,279
62,318
62,319
62,339
62,399
62,509
62,539
62,579
62,599
62,639
62,679
62,699
62,719
62,739
62,741
62,859
62,879
62,1019
62,1119
62,1139
62,1159
62,1199
62,1251
62,1279
62,1312
62,1319
62,1320
62,1359
62,1381
62,1399
62,1410
62,1439
62,1459
62,1499
62,1569
62,1573
62,1619
62,1639
62,1679
62,1759
62,1779
62,1859
62,1872
62,1879
62,2079
62,2139
62,2159
62,2179
62,2239
62,2259
62,2359
62,2379
62,2419
62,2448
62,2519
62,2607
62,2619
62,2679
62,2753
62,2779
62,2819
62,2859
62,2879
62,2899
62,2919
62,2959
62,2993
62,3013
62,3019
62,3039
62,3059
62,3079
62,3099
62,3119
62,3179
62,3219
62,3279
62,3319
62,3326
62,3339
62,3359
62,3375
62,3419
62,3559
62,3679
62,3739
62,3759
62,3810
62,3939
62,3999
63,75
63,130
63,195
63,243
63,298
63,375
63,426
63,535
63,631
63,655
63,735
63,786
63,815
63,853
63,895
63,930
63,935
63,955
63,958
63,972
63,975
63,1015
63,1034
63,1067
63,1075
63,1092
63,1095
63,1115
63,1195
63,1215
63,1249
63,1255
63,1259
63,1275
63,1315
63,1375
63,1450
63,1455
63,1461
63,1495
63,1573
63,1628
63,1683
63,1697
63,1721
63,1735
63,1753
63,1795
63,1875
63,1915
63,1935
63,1975
63,2035
63,2055
63,2075
63,2095
63,2155
63,2160
63,2193
63,2235
63,2275
63,2315
63,2316
63,2375
63,2394
63,2395
63,2435
63,2475
63,2492
63,2512
63,2525
63,2555
63,2575
63,2635
63,2655
63,2656
63,2855
63,2908
63,2995
63,3019
63,3057
63,3081
63,3155
63,3295
63,3315
63,3355
63,3375
63,3415
63,3475
63,3483
63,3512
63,3555
63,3575
63,3655
63,3875
63,3916
63,3935
63,3944
64,42
64,50
64,62
64,65
64,102
64,122
64,222
64,302
64,366
64,382
64,422
64,462
64,622
64,702
64,782
64,822
64,842
64,902
64,922
64,942
64,967
64,1022
64,1042
64,1062
64,1102
64,1142
64,1162
64,1182
64,1198
64,1207
64,1284
64,1289
64,1302
64,1324
64,1382
64,1383
64,1402
64,1422
64,1513
64,1521
64,1602
64,1642
64,1676
64,1702
64,1719
64,1742
64,1767
64,1782
64,1822
64,1842
64,1862
64,1942
64,1978
64,2062
64,2082
64,2122
64,2142
64,2162
64,2182
64,2302
64,2322
64,2346
64,2382
64,2384
64,2442
64,2452
64,2482
64,2502
64,2622
64,2624
64,2702
64,2728
64,2822
64,2842
64,2853
64,2862
64,2922
64,3002
64,3040
64,3062
64,3102
64,3162
64,3182
64,3183
64,3242
64,3255
64,3262
64,3462
64,3482
64,3562
64,3782
64,3882
64,3886
64,3902
64,3908
64,3922
64,3942
64,3962
64,3982
65,21
65,94
65,134
65,159
65,214
65,254
65,274
65,314
65,334
65,354
65,368
65,411
65,414
65,434
65,574
65,594
65,604
65,634
65,794
65,854
65,1002
65,1074
65,1094
65,1134
65,1145
65,1162
65,1174
65,1194
65,1214
65,1254
65,1294
65,1314
65,1374
65,1414
65,1507
65,1554
65,1614
65,1668
65,1674
65,1694
65,1734
65,1834
65,1854
65,1994
65,2014
65,2018
65,2034
65,2054
65,2074
65,2134
65,2154
65,2174
65,2234
65,2245
65,2412
65,2414
65,2474
65,2514
65,2534
65,2594
65,2604
65,2654
65,2674
65,2714
65,2774
65,2794
65,2834
65,2854
65,2874
65,2894
65,2914
65,2954
65,3031
65,3034
65,3054
65,3150
65,3174
65,3234
65,3254
65,3274
65,3294
65,3334
65,3394
65,3414
65,3454
65,3474
65,3534
65,3536
65,3574
65,3594
65,3614
65,3714
65,3781
65,3794
65,3814
65,3834
65,3874
65,3877
65,3914
65,3960
65,3994
66,26
66,35
66,75
66,95
66,115
66,155
66,195
66,215
66,295
66,315
66,335
66,392
66,515
66,535
66,555
66,564
66,655
66,675
66,715
66,775
66,915
66,955
66,975
66,1015
66,1095
66,1135
66,1195
66,1235
66,1255
66,1295
66,1300
66,1315
66,1367
66,1395
66,1415
66,1535
66,1555
66,1575
66,1595
66,1615
66,1717
66,1778
66,1807
66,1815
66,1835
66,1875
66,1895
66,1935
66,1939
66,1947
66,2035
66,2075
66,2106
66,2110
66,2135
66,2195
66,2235
66,2255
66,2275
66,2295
66,2322
66,2395
66,2415
66,2475
66,2515
66,2550
66,2555
66,2565
66,2595
66,2615
66,2635
66,2735
66,2755
66,2775
66,2795
66,2815
66,2947
66,3015
66,3017
66,3095
66,3143
66,3155
66,3175
66,3195
66,3215
66,3255
66,3395
66,3413
66,3480
66,3524
66,3531
66,3595
66,3635
66,3675
66,3695
66,3735
66,3806
66,3815
66,3832
66,3890
66,3896
66,3915
67,18
67,43
67,115
67,136
67,138
67,178
67,238
67,258
67,338
67,358
67,378
67,398
67,418
67,438
67,452
67,458
67,498
67,518
67,538
67,558
67,638
67,678
67,738
67,758
67,818
67,878
67,898
67,918
67,958
67,967
67,998
67,1003
67,1015
67,1113
67,1138
67,1158
67,1198
67,1238
67,1257
67,1298
67,1357
67,1358
67,1378
67,1398
67,1558
67,1561
67,1598
67,1618
67,1698
67,1738
67,1788
67,1858
67,1958
67,1978
67,2018
67,2019
67,2058
67,2064
67,2118
67,2153
67,2161
67,2198
67,2218
67,2258
67,2288
67,2298
67,2335
67,2426
67,2432
67,2438
67,2457
67,2558
67,2618
67,2624
67,2672
67,2698
67,2738
67,2878
67,2898
67,2998
67,3076
67,3118
67,3138
67,3198
67,3218
67,3258
67,3278
67,3279
67,3298
67,3378
67,3418
67,3438
67,3538
67,3558
67,3618
67,3619
67,3638
67,3658
67,3738
67,3818
67,3899
67,3921
67,3922
67,3928
68,90
68,102
68,167
68,170
68,190
68,195
68,209
68,210
68,290
68,330
68,350
68,390
68,430
68,490
68,510
68,590
68,630
68,710
68,798
68,810
68,917
68,975
68,997
68,1030
68,1090
68,1130
68,1170
68,1230
68,1330
68,1350
68,1373
68,1401
68,1445
68,1470
68,1490
68,1511
68,1530
68,1550
68,1570
68,1590
68,1629
68,1690
68,1692
68,1770
68,1790
68,1830
68,1886
68,1910
68,1930
68,1964
68,1970
68,2030
68,2050
68,2053
68,2075
68,2144
68,2170
68,2230
68,2250
68,2270
68,2285
68,2290
68,2330
68,2350
68,2370
68,2390
68,2430
68,2450
68,2510
68,2610
68,2633
68,2634
68,2650
68,2670
68,2690
68,2767
68,2790
68,2890
68,2936
68,2950
68,2971
68,2990
68,3010
68,3030
68,3050
68,3090
68,3094
68,3154
68,3163
68,3210
68,3330
68,3364
68,3365
68,3490
68,3550
68,3630
68,3650
68,3664
68,3670
68,3710
68,3730
68,3750
68,3850
68,3892
68,3948
69,41
69,61
69,81
69,121
69,141
69,161
69,181
69,188
69,201
69,261
69,301
69,321
69,335
69,381
69,401
69,421
69,438
69,441
69,461
69,481
69,501
69,621
69,641
69,661
69,754
69,770
69,781
69,820
69,821
69,842
69,860
69,869
69,881
69,901
69,912
69,921
69,1061
69,1160
69,1201
69,1208
69,1261
69,1321
69,1361
69,1381
69,1401
69,1501
69,1541
69,1601
69,1621
69,1641
69,1681
69,1744
69,1749
69,1801
69,1861
69,1901
69,1993
69,2001
69,2021
69,2061
69,2121
69,2261
69,2281
69,2341
69,2401
69,2421
69,2481
69,2550
69,2553
69,2577
69,2601
69,2641
69,2681
69,2701
69,2720
69,2841
69,2915
69,2941
69,2961
69,2964
69,3001
69,3028
69,3049
69,3101
69,3141
69,3161
69,3181
69,3201
69,3281
69,3364
69,3381
69,3401
69,3441
69,3481
69,3521
69,3541
69,3661
69,3703
69,3721
69,3741
69,3801
69,3861
69,3941
69,3961
69,3962
69,3981
69,3991
70,5
70,7
70,57
70,77
70,97
70,117
70,137
70,157
70,161
70,217
70,277
70,337
70,397
70,417
70,437
70,457
70,477
70,508
70,517
70,577
70,717
70,777
70,797
70,817
70,857
70,877
70,957
70,997
70,1017
70,1057
70,1097
70,1157
70,1177
70,1197
70,1337
70,1357
70,1457
70,1517
70,1557
70,1586
70,1617
70,1632
70,1637
70,1697
70,1717
70,1720
70,1746
70,1757
70,1777
70,1797
70,1817
70,1881
70,1897
70,1906
70,1917
70,1997
70,2037
70,2097
70,2137
70,2157
70,2197
70,2217
70,2237
70,2277
70,2286
70,2297
70,2337
70,2357
70,2432
70,2437
70,2617
70,2656
70,2657
70,2737
70,2743
70,2757
70,2797
70,2817
70,2957
70,2977
70,3017
70,3037
70,3097
70,3117
70,3137
70,3177
70,3277
70,3287
70,3317
70,3337
70,3357
70,3417
70,3457
70,3477
70,3525
70,3537
70,3557
70,3597
70,3657
70,3670
70,3737
70,3757
70,3817
70,3857
70,3880
70,3930
70,3937
70,3997
71,25
71,34
71,89
71,94
71,114
71,142
71,154
71,174
71,194
71,205
71,214
71,274
71,294
71,314
71,374
71,434
71,454
71,490
71,494
71,514
71,534
71,594
71,614
71,654
71,694
71,754
71,768
71,774
71,796
71,814
71,820
71,885
71,914
71,954
71,974
71,1014
71,1074
71,1094
71,1146
71,1154
71,1194
71,1214
71,1434
71,1491
71,1514
71,1544
71,1574
71,1654
71,1674
71,1688
71,1714
71,1734
71,1754
71,1814
71,1834
71,1846
71,1874
71,1934
71,1974
71,1976
71,1994
71,2054
71,2073
71,2094
71,2114
71,2134
71,2140
71,2214
71,2234
71,2263
71,2274
71,2294
71,2302
71,2334
71,2354
71,2394
71,2414
71,2454
71,2514
71,2534
71,2554
71,2614
71,2654
71,2694
71,2734
71,2754
71,2772
71,2814
71,2834
71,2854
71,2914
71,2934
71,2944
71,3054
71,3114
71,3154
71,3194
71,3214
71,3269
71,3274
71,3354
71,3574
71,3594
71,3634
71,3714
71,3734
71,3754
71,3834
71,3874
71,3994
72,59
72,112
72,132
72,139
72,259
72,319
72,339
72,359
72,377
72,399
72,419
72,479
72,519
72,536
72,579
72,630
72,639
72,648
72,679
72,701
72,719
72,739
72,779
72,819
72,839
72,859
72,884
72,899
72,939
72,964
72,979
72,1039
72,1059
72,1078
72,1079
72,1148
72,1159
72,1199
72,1239
72,1259
72,1299
72,1319
72,1359
72,1379
72,1399
72,1539
72,1558
72,1579
72,1619
72,1639
72,1659
72,1699
72,1759
72,1779
72,1799
72,1859
72,1879
72,1939
72,1959
72,2039
72,2079
72,2119
72,2179
72,2256
72,2319
72,2379
72,2416
72,2419
72,2479
72,2537
72,2559
72,2589
72,2590
72,2599
72,2659
72,2711
72,2719
72,2735
72,2739
72,2779
72,2819
72,2839
72,2879
72,2919
72,2939
72,2999
72,3079
72,3089
72,3179
72,3299
72,3339
72,3379
72,3399
72,3405
72,3430
72,3447
72,3539
72,3540
72,3559
72,3564
72,3651
72,3691
72,3709
72,3719
72,3722
72,3799
72,3859
72,3918
72,3939
72,3959
72,3999
73,56
73,68
73,76
73,116
73,154
73,158
73,176
73,216
73,218
73,277
73,296
73,378
73,416
73,476
73,516
73,526
73,536
73,556
73,636
73,676
73,836
73,856
73,976
73,1016
73,1136
73,1176
73,1196
73,1216
73,1236
73,1256
73,1316
73,1336
73,1396
73,1416
73,1436
73,1456
73,1476
73,1496
73,1516
73,1536
73,1676
73,1696
73,1716
73,1736
73,1756
73,1765
73,1796
73,1800
73,1816
73,1856
73,1988
73,1996
73,2036
73,2056
73,2076
73,2091
73,2121
73,2156
73,2176
73,2216
73,2266
73,2316
73,2336
73,2376
73,2416
73,2418
73,2436
73,2456
73,2496
73,2516
73,2536
73,2537
73,2556
73,2574
73,2576
73,2596
73,2616
73,2645
73,2696
73,2716
73,2736
73,2756
73,2790
73,2796
73,2816
73,2856
73,2896
73,2996
73,3016
73,3056
73,3057
73,3136
73,3183
73,3327
73,3371
73,3396
73,3416
73,3456
73,3487
73,3496
73,3516
73,3576
73,3596
73,3618
73,3696
73,3700
73,3716
73,3836
73,3876
73,3896
73,3956
73,3984
73,3996
74,4
74,27
74,67
74,99
74,147
74,207
74,227
74,240
74,267
74,287
74,347
74,446
74,467
74,507
74,527
74,539
74,547
74,627
74,648
74,707
74,727
74,747
74,767
74,787
74,807
74,887
74,899
74,947
74,967
74,1007
74,1034
74,1047
74,1067
74,1147
74,1227
74,1278
74,1296
74,1327
74,1347
74,1427
74,1447
74,1547
74,1567
74,1574
74,1623
74,1627
74,1647
74,1667
74,1687
74,1727
74,1762
74,1767
74,1769
74,1807
74,1826
74,1849
74,1887
74,1919
74,1927
74,1947
74,1967
74,1979
74,1985
74,2007
74,2027
74,2100
74,2107
74,2127
74,2147
74,2227
74,2247
74,2327
74,2407
74,2448
74,2467
74,2487
74,2488
74,2519
74,2547
74,2587
74,2607
74,2624
74,2632
74,2687
74,2707
74,2747
74,2767
74,2807
74,2827
74,2927
74,2947
74,2986
74,2987
74,3027
74,3087
74,3147
74,3148
74,3167
74,3187
74,3207
74,3266
74,3307
74,3407
74,3427
74,3473
74,3487
74,3587
74,3647
74,3707
74,3747
74,3847
74,3854
74,3927
74,3967
75,26
75,76
75,97
75,117
75,137
75,197
75,237
75,337
75,397
75,457
75,466
75,477
75,508
75,517
75,559
75,617
75,654
75,695
75,743
75,777
75,837
75,857
75,917
75,957
75,1017
75,1037
75,1057
75,1097
75,1117
75,1137
75,1157
75,1197
75,1237
75,1334
75,1348
75,1357
75,1367
75,1391
75,1417
75,1437
75,1497
75,1597
75,1638
75,1704
75,1717
75,1727
75,1729
75,1737
75,1777
75,1817
75,1843
75,1848
75,1850
75,1877
75,1888
75,1917
75,1957
75,1997
75,2036
75,2057
75,2117
75,2157
75,2217
75,2297
75,2397
75,2457
75,2535
75,2537
75,2577
75,2597
75,2604
75,2685
75,2720
75,2737
75,2757
75,2777
75,2857
75,2897
75,2917
75,2957
75,2977
75,2997
75,3057
75,3097
75,3117
75,3157
75,3168
75,3177
75,3257
75,3266
75,3277
75,3297
75,3305
75,3449
75,3477
75,3497
75,3498
75,3517
75,3558
75,3617
75,3658
75,3677
75,3697
75,3757
75,3777
75,3797
75,3817
75,3837
75,3857
75,3862
75,3877
75,3957
75,3961
75,3968
75,3977
75,3997
76,134
76,148
76,154
76,174
76,194
76,234
76,235
76,254
76,291
76,294
76,314
76,354
76,414
76,494
76,514
76,515
76,534
76,602
76,640
76,713
76,714
76,774
76,814
76,834
76,854
76,857
76,894
76,914
76,1134
76,1194
76,1214
76,1309
76,1314
76,1384
76,1414
76,1474
76,1494
76,1514
76,1554
76,1594
76,1614
76,1634
76,1654
76,1687
76,1714
76,1754
76,1774
76,1794
76,1814
76,1886
76,1904
76,1914
76,1921
76,1934
76,1954
76,2014
76,2074
76,2154
76,2234
76,2236
76,2267
76,2274
76,2294
76,2334
76,2354
76,2394
76,2454
76,2474
76,2514
76,2554
76,2574
76,2594
76,2614
76,2741
76,2774
76,2834
76,2854
76,2894
76,2914
76,2954
76,2986
76,2999
76,3034
76,3114
76,3126
76,3134
76,3143
76,3174
76,3194
76,3234
76,3254
76,3261
76,3312
76,3389
76,3394
76,3454
76,3464
76,3514
76,3534
76,3537
76,3614
76,3651
76,3694
76,3714
76,3725
76,3754
76,3794
76,3814
76,3834
76,3854
76,3874
76,3894
76,3924
76,3934
76,3951
76,3954
76,3994
77,43
77,63
77,79
77,88
77,123
77,183
77,203
77,323
77,343
77,345
77,368
77,380
77,403
77,427
77,463
77,483
77,523
77,543
77,603
77,607
77,616
77,643
77,659
77,728
77,743
77,783
77,863
77,883
77,923
77,943
77,1023
77,1043
77,1080
77,1123
77,1143
77,1203
77,1236
77,1263
77,1283
77,1363
77,1383
77,1423
77,1443
77,1516
77,1523
77,1543
77,1563
77,1603
77,1623
77,1703
77,1763
77,1783
77,1819
77,1823
77,1855
77,2023
77,2105
77,2123
77,2143
77,2183
77,2223
77,2233
77,2243
77,2303
77,2323
77,2343
77,2383
77,2403
77,2423
77,2458
77,2463
77,2503
77,2523
77,2563
77,2603
77,2619
77,2623
77,2683
77,2703
77,2758
77,2763
77,2843
77,2863
77,2903
77,2923
77,2966
77,2972
77,2997
77,3003
77,3023
77,3036
77,3041
77,3043
77,3103
77,3143
77,3163
77,3183
77,3283
77,3303
77,3323
77,3343
77,3346
77,3439
77,3483
77,3485
77,3503
77,3583
77,3603
77,3627
77,3643
77,3683
77,3743
77,3799
77,3883
77,3903
77,3923
77,3943
77,3963
77,3983
78,12
78,32
78,86
78,112
78,152
78,212
78,252
78,292
78,300
78,312
78,332
78,352
78,355
78,392
78,408
78,412
78,472
78,522
78,532
78,552
78,572
78,592
78,612
78,672
78,690
78,703
78,743
78,752
78,792
78,873
78,932
78,952
78,989
78,1032
78,1052
78,1112
78,1132
78,1153
78,1172
78,1192
78,1200
78,1229
78,1261
78,1272
78,1352
78,1372
78,1392
78,1412
78,1452
78,1526
78,1532
78,1552
78,1572
78,1598
78,1672
78,1772
78,1792
78,1832
78,1852
78,1952
78,1992
78,2032
78,2052
78,2072
78,2112
78,2152
78,2292
78,2301
78,2332
78,2346
78,2352
78,2392
78,2452
78,2472
78,2531
78,2580
78,2612
78,2626
78,2652
78,2692
78,2712
78,2792
78,2812
78,2849
78,2852
78,2872
78,2912
78,2952
78,3000
78,3012
78,3032
78,3054
78,3093
78,3157
78,3172
78,3192
78,3232
78,3244
78,3252
78,3286
78,3352
78,3470
78,3472
78,3492
78,3512
78,3517
78,3532
78,3572
78,3643
78,3652
78,3672
78,3734
78,3744
78,3772
78,3832
78,3892
78,3912
78,3932
78,3952
78,3992
79,14
79,19
79,23
79,54
79,99
79,154
79,173
79,214
79,234
79,294
79,314
79,374
79,394
79,434
79,474
79,554
79,574
79,594
79,614
79,634
79,674
79,754
79,834
79,837
79,854
79,864
79,882
79,929
79,954
79,994
79,1034
79,1066
79,1117
79,1149
79,1254
79,1314
79,1324
79,1334
79,1354
79,1379
79,1434
79,1454
79,1455
79,1479
79,1574
79,1614
79,1682
79,1694
79,1734
79,1794
79,1814
79,1834
79,1854
79,1894
79,1994
79,2135
79,2174
79,2203
79,2234
79,2314
79,2354
79,2394
79,2404
79,2413
79,2454
79,2474
79,2517
79,2674
79,2707
79,2737
79,2754
79,2794
79,2816
79,2849
79,2863
79,2874
79,2887
79,2914
79,2934
79,2954
79,2974
79,2990
79,3014
79,3034
79,3054
79,3062
79,3074
79,3101
79,3114
79,3134
79,3154
79,3174
79,3194
79,3274
79,3277
79,3280
79,3306
79,3314
79,3334
79,3354
79,3434
79,3480
79,3494
79,3499
79,3510
79,3514
79,3534
79,3554
79,3634
79,3635
79,3701
79,3714
79,3734
79,3754
79,3794
79,3834
79,3854
79,3914
79,3943
79,3954
79,3985
79,3997
80,66
80,67
80,90
80,114
80,126
80,161
80,166
80,186
80,266
80,306
80,326
80,378
80,386
80,407
80,426
80,506
80,546
80,554
80,561
80,577
80,606
80,666
80,686
80,706
80,784
80,791
80,798
80,946
80,966
80,986
80,1006
80,1086
80,1105
80,1106
80,1186
80,1206
80,1226
80,1266
80,1273
80,1277
80,1286
80,1306
80,1326
80,1346
80,1386
80,1446
80,1493
80,1506
80,1566
80,1583
80,1586
80,1614
80,1615
80,1648
80,1686
80,1787
80,1846
80,1883
80,1912
80,1926
80,1966
80,1986
80,2026
80,2066
80,2086
80,2106
80,2155
80,2186
80,2206
80,2266
80,2276
80,2306
80,2346
80,2366
80,2379
80,2386
80,2407
80,2426
80,2446
80,2466
80,2477
80,2526
80,2566
80,2586
80,2615
80,2657
80,2666
80,2717
80,2726
80,2752
80,2772
80,2806
80,2843
80,2946
80,2982
80,3006
80,3026
80,3066
80,3106
80,3166
80,3206
80,3226
80,3326
80,3333
80,3346
80,3366
80,3406
80,3505
80,3506
80,3566
80,3584
80,3586
80,3626
80,3686
80,3706
80,3726
80,3807
80,3826
80,3846
80,3866
80,3886
80,3966
80,3986
81,59
81,79
81,99
81,119
81,139
81,168
81,179
81,299
81,303
81,399
81,474
81,519
81,535
81,537
81,539
81,576
81,619
81,639
81,659
81,719
81,759
81,763
81,769
81,779
81,799
81,819
81,879
81,899
81,950
81,979
81,1019
81,1020
81,1079
81,1099
81,1112
81,1127
81,1133
81,1139
81,1216
81,1239
81,1250
81,1259
81,1299
81,1339
81,1359
81,1379
81,1439
81,1479
81,1496
81,1526
81,1535
81,1539
81,1559
81,1579
81,1679
81,1739
81,1759
81,1776
81,1819
81,1839
81,1848
81,1859
81,1879
81,1939
81,1959
81,1979
81,1994
81,2059
81,2099
81,2119
81,2139
81,2159
81,2239
81,2279
81,2379
81,2439
81,2519
81,2539
81,2559
81,2579
81,2599
81,2600
81,2639
81,2643
81,2691
81,2759
81,2839
81,2879
81,2899
81,2919
81,2979
81,2981
81,2999
81,3019
81,3039
81,3059
81,3099
81,3106
81,3119
81,3139
81,3164
81,3190
81,3224
81,3279
81,3299
81,3304
81,3319
81,3328
81,3339
81,3399
81,3419
81,3479
81,3510
81,3539
81,3585
81,3599
81,3619
81,3639
81,3659
81,3679
81,3739
81,3743
81,3759
81,3839
81,3979
82,15
82,31
82,50
82,55
82,93
82,95
82,97
82,155
82,195
82,255
82,275
82,335
82,355
82,375
82,395
82,398
82,415
82,435
82,450
82,455
82,575
82,615
82,655
82,715
82,735
82,755
82,795
82,835
82,875
82,955
82,975
82,1035
82,1056
82,1095
82,1132
82,1155
82,1195
82,1215
82,1268
82,1285
82,1295
82,1315
82,1335
82,1355
82,1366
82,1375
82,1412
82,1415
82,1435
82,1509
82,1575
82,1582
82,1675
82,1715
82,1735
82,1775
82,1815
82,1828
82,1835
82,1955
82,1995
82,2015
82,2055
82,2064
82,2075
82,2095
82,2133
82,2175
82,2215
82,2235
82,2255
82,2275
82,2355
82,2375
82,2396
82,2455
82,2475
82,2515
82,2535
82,2555
82,2695
82,2730
82,2795
82,2833
82,2857
82,2875
82,2891
82,2895
82,2943
82,2975
82,3015
82,3035
82,3079
82,3095
82,3135
82,3155
82,3165
82,3175
82,3200
82,3280
82,3289
82,3308
82,3315
82,3335
82,3415
82,3435
82,3455
82,3495
82,3535
82,3575
82,3595
82,3615
82,3622
82,3695
82,3715
82,3751
82,3755
82,3775
82,3835
82,3855
82,3875
82,3895
82,3915
82,3959
82,3964
82,3969
83,34
83,38
83,153
83,173
83,227
83,233
83,246
83,267
83,293
83,333
83,393
83,433
83,453
83,493
83,533
83,553
83,573
83,593
83,613
83,673
83,693
83,735
83,744
83,753
83,833
83,873
83,893
83,973
83,993
83,1004
83,1053
83,1058
83,1073
83,1118
83,1133
83,1153
83,1193
83,1212
83,1253
83,1277
83,1293
83,1313
83,1373
83,1374
83,1405
83,1444
83,1453
83,1493
83,1513
83,1549
83,1593
83,1653
83,1673
83,1685
83,1713
83,1733
83,1757
83,1793
83,1819
83,1833
83,1853
83,1885
83,1893
83,1913
83,1953
83,2033
83,2073
83,2113
83,2153
83,2173
83,2189
83,2193
83,2213
83,2233
83,2253
83,2273
83,2293
83,2348
83,2373
83,2413
83,2433
83,2493
83,2533
83,2535
83,2573
83,2607
83,2693
83,2753
83,2773
83,2833
83,2860
83,2873
83,2933
83,2949
83,2953
83,2993
83,3073
83,3093
83,3113
83,3131
83,3193
83,3243
83,3253
83,3293
83,3333
83,3353
83,3373
83,3413
83,3433
83,3532
83,3547
83,3553
83,3593
83,3597
83,3613
83,3653
83,3675
83,3693
83,3696
83,3733
83,3760
83,3773
83,3813
83,3833
83,3873
83,3893
83,3933
83,3954
84,49
84,89
84,129
84,189
84,209
84,249
84,269
84,289
84,309
84,313
84,331
84,383
84,389
84,409
84,429
84,509
84,529
84,569
84,607
84,609
84,629
84,647
84,649
84,665
84,669
84,698
84,729
84,769
84,829
84,869
84,889
84,969
84,974
84,1057
84,1061
84,1067
84,1081
84,1096
84,1109
84,1123
84,1129
84,1149
84,1154
84,1169
84,1189
84,1194
84,1209
84,1249
84,1257
84,1329
84,1349
84,1389
84,1449
84,1469
84,1494
84,1509
84,1531
84,1589
84,1625
84,1669
84,1689
84,1709
84,1749
84,1786
84,1809
84,1829
84,1869
84,1886
84,1929
84,1942
84,1949
84,1989
84,2009
84,2028
84,2049
84,2069
84,2089
84,2109
84,2169
84,2189
84,2209
84,2249
84,2369
84,2449
84,2509
84,2529
84,2549
84,2569
84,2589
84,2629
84,2726
84,2729
84,2749
84,2769
84,2789
84,2809
84,2864
84,2869
84,2909
84,2929
84,2949
84,2969
84,3009
84,3029
84,3034
84,3089
84,3095
84,3100
84,3120
84,3189
84,3209
84,3334
84,3340
84,3369
84,3390
84,3469
84,3489
84,3529
84,3569
84,3589
84,3609
84,3729
84,3761
84,3769
84,3789
84,3869
84,3889
84,3921
84,3929
85,69
85,88
85,109
85,149
85,165
85,169
85,209
85,289
85,329
85,349
85,369
85,406
85,449
85,469
85,529
85,549
85,569
85,580
85,591
85,679
85,689
85,749
85,775
85,784
85,789
85,809
85,829
85,849
85,869
85,909
85,929
85,969
85,989
85,1009
85,1069
85,1122
85,1129
85,1149
85,1153
85,1189
85,1196
85,1229
85,1269
85,1289
85,1369
85,1370
85,1429
85,1459
85,1469
85,1489
85,1508
85,1521
85,1569
85,1609
85,1643
85,1649
85,1710
85,1715
85,1769
85,1789
85,1809
85,1847
85,1869
85,1889
85,1909
85,1929
85,1949
85,1969
85,2007
85,2049
85,2129
85,2147
85,2185
85,2204
85,2209
85,2266
85,2267
85,2289
85,2309
85,2329
85,2377
85,2379
85,2429
85,2469
85,2509
85,2529
85,2547
85,2589
85,2609
85,2629
85,2669
85,2689
85,2769
85,2849
85,2889
85,2903
85,2949
85,2989
85,3029
85,3039
85,3053
85,3115
85,3189
85,3209
85,3210
85,3249
85,3269
85,3289
85,3309
85,3369
85,3389
85,3409
85,3469
85,3509
85,3529
85,3569
85,3650
85,3669
85,3678
85,3689
85,3730
85,3749
85,3809
85,3819
85,3829
85,3869
85,3907
85,3909
85,3969
85,3977
85,3994
86,5
86,24
86,104
86,120
86,124
86,144
86,164
86,243
86,244
86,264
86,284
86,324
86,365
86,384
86,444
86,464
86,504
86,524
86,564
86,597
86,652
86,684
86,704
86,724
86,735
86,744
86,764
86,796
86,804
86,824
86,844
86,864
86,884
86,904
86,917
86,1004
86,1024
